name,classification,grades_average,grades_between_0_2_5,grades_between_2_5_5,grades_between_5_7_5,grades_between_7_5_10,grades_below_5,grades_below_mean,grades_above_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete,activities_incomplete_below_average,attendance_below_mean,missing,partial_presence,amount_sequencial_missing,sequencial_missing_1,sequencial_missing_2,sequencial_missing_3,sequencial_missing_4,sequencial_missing_5,sequencial_missing_6,sequencial_missing_9,sequencial_missing_12
79,negative,4.969565217391304,43.47826086956522,8.695652173913043,8.695652173913043,39.130434782608695,52.17391304347826,52.17391304347826,47.82608695652174,0.0,0.0,0.0,0.0,0.0,30.434782608695656,8.695652173913043,34.61538461538461,34.61538461538461,0.0,1,4,1,1,0,0,0,0,0
81,negative,8.769565217391303,13.043478260869565,0.0,0.0,86.95652173913044,13.043478260869565,8.695652173913043,91.30434782608695,0.0,0.0,0.0,0.0,8.695652173913043,4.3478260869565215,0.0,11.538461538461538,11.538461538461538,0.0,0,3,0,0,0,0,0,0,0
82,negative,9.173913043478262,4.3478260869565215,4.3478260869565215,0.0,91.30434782608695,8.695652173913043,4.3478260869565215,95.65217391304348,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,19.230769230769234,19.230769230769234,0.0,0,3,1,0,0,0,0,0,0
83,negative,8.63913043478261,13.043478260869565,0.0,0.0,86.95652173913044,13.043478260869565,13.043478260869565,86.95652173913044,0.0,0.0,0.0,0.0,4.3478260869565215,8.695652173913043,4.3478260869565215,11.538461538461538,11.538461538461538,0.0,0,3,0,0,0,0,0,0,0
84,negative,3.0043478260869567,69.56521739130434,0.0,0.0,30.434782608695656,69.56521739130434,69.56521739130434,30.434782608695656,0.0,0.0,0.0,0.0,0.0,60.86956521739131,8.695652173913043,15.384615384615385,15.384615384615385,0.0,0,4,0,0,0,0,0,0,0
1,positive,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.695652173913043,3.8461538461538463,3.8461538461538463,0.0,0,1,0,0,0,0,0,0,0
14,positive,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.695652173913043,76.92307692307693,76.92307692307693,0.0,2,0,0,0,0,1,0,0,1
18,positive,2.5869565217391304,73.91304347826086,0.0,0.0,26.08695652173913,73.91304347826086,73.91304347826086,26.08695652173913,0.0,0.0,0.0,0.0,0.0,73.91304347826086,8.695652173913043,23.076923076923077,23.076923076923077,0.0,0,4,1,0,0,0,0,0,0
20,positive,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.695652173913043,76.92307692307693,76.92307692307693,0.0,2,0,0,0,0,1,0,0,1
22,positive,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.695652173913043,76.92307692307693,76.92307692307693,0.0,2,0,0,0,0,1,0,0,1
34,positive,0.5826086956521739,91.30434782608695,4.3478260869565215,0.0,4.3478260869565215,95.65217391304348,95.65217391304348,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,91.30434782608695,8.695652173913043,26.923076923076923,26.923076923076923,0.0,1,2,1,1,0,0,0,0,0
35,positive,1.5434782608695652,82.6086956521739,0.0,4.3478260869565215,13.043478260869565,82.6086956521739,82.6086956521739,17.391304347826086,0.0,0.0,0.0,0.0,0.0,78.26086956521739,8.695652173913043,30.76923076923077,26.923076923076923,3.8461538461538463,0,4,0,0,0,0,0,0,0
38,positive,1.7391304347826086,82.6086956521739,0.0,0.0,17.391304347826086,82.6086956521739,82.6086956521739,17.391304347826086,0.0,0.0,0.0,0.0,0.0,78.26086956521739,8.695652173913043,26.923076923076923,26.923076923076923,0.0,0,3,2,0,0,0,0,0,0
39,positive,0.17391304347826086,95.65217391304348,4.3478260869565215,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,95.65217391304348,8.695652173913043,38.46153846153847,38.46153846153847,0.0,0,1,3,0,0,0,0,0,0
44,positive,0.3521739130434782,95.65217391304348,0.0,0.0,4.3478260869565215,95.65217391304348,95.65217391304348,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,95.65217391304348,8.695652173913043,34.61538461538461,34.61538461538461,0.0,1,3,0,1,0,0,0,0,0
52,positive,2.4565217391304346,73.91304347826086,0.0,4.3478260869565215,21.73913043478261,73.91304347826086,73.91304347826086,26.08695652173913,0.0,0.0,0.0,0.0,0.0,73.91304347826086,8.695652173913043,34.61538461538461,34.61538461538461,0.0,1,4,1,1,0,0,0,0,0
54,positive,1.5608695652173912,82.6086956521739,0.0,4.3478260869565215,13.043478260869565,82.6086956521739,82.6086956521739,17.391304347826086,0.0,0.0,0.0,0.0,0.0,82.6086956521739,8.695652173913043,69.23076923076923,69.23076923076923,0.0,2,1,0,0,0,1,0,1,0
6,positive,4.017391304347826,56.52173913043478,0.0,8.695652173913043,34.78260869565217,56.52173913043478,56.52173913043478,43.47826086956522,0.0,0.0,0.0,0.0,0.0,56.52173913043478,8.695652173913043,7.6923076923076925,7.6923076923076925,0.0,0,2,0,0,0,0,0,0,0
65,positive,0.7391304347826086,91.30434782608695,0.0,4.3478260869565215,4.3478260869565215,91.30434782608695,95.65217391304348,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,91.30434782608695,8.695652173913043,23.076923076923077,23.076923076923077,0.0,0,5,0,0,0,0,0,0,0
68,positive,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.695652173913043,76.92307692307693,76.92307692307693,0.0,2,0,0,0,0,1,0,0,1
72,positive,0.8782608695652173,86.95652173913044,4.3478260869565215,4.3478260869565215,4.3478260869565215,91.30434782608695,91.30434782608695,8.695652173913043,0.0,0.0,0.0,0.0,0.0,82.6086956521739,8.695652173913043,15.384615384615385,15.384615384615385,0.0,0,2,1,0,0,0,0,0,0
73,positive,0.7869565217391304,91.30434782608695,0.0,0.0,8.695652173913043,91.30434782608695,91.30434782608695,8.695652173913043,0.0,0.0,0.0,0.0,0.0,91.30434782608695,8.695652173913043,26.923076923076923,26.923076923076923,0.0,0,4,1,0,0,0,0,0,0
74,positive,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.695652173913043,23.076923076923077,23.076923076923077,0.0,0,3,1,0,0,0,0,0,0
75,positive,0.2608695652173913,95.65217391304348,0.0,4.3478260869565215,0.0,95.65217391304348,100.0,0.0,0.0,0.0,0.0,0.0,0.0,95.65217391304348,8.695652173913043,76.92307692307693,76.92307692307693,0.0,2,0,0,0,0,1,0,0,1
76,positive,2.2086956521739127,73.91304347826086,4.3478260869565215,0.0,21.73913043478261,78.26086956521739,78.26086956521739,21.73913043478261,0.0,0.0,0.0,0.0,0.0,69.56521739130434,8.695652173913043,38.46153846153847,38.46153846153847,3.8461538461538463,0,8,1,0,0,0,0,0,0
78,positive,0.391304347826087,95.65217391304348,0.0,0.0,4.3478260869565215,95.65217391304348,95.65217391304348,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,95.65217391304348,8.695652173913043,42.30769230769231,38.46153846153847,3.8461538461538463,1,2,1,0,0,1,0,0,0
8,positive,3.617391304347826,60.86956521739131,0.0,4.3478260869565215,34.78260869565217,60.86956521739131,60.86956521739131,39.130434782608695,0.0,0.0,0.0,0.0,0.0,52.17391304347826,8.695652173913043,30.76923076923077,30.76923076923077,0.0,1,5,0,1,0,0,0,0,0
80,positive,0.43478260869565216,95.65217391304348,0.0,0.0,4.3478260869565215,95.65217391304348,95.65217391304348,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,95.65217391304348,8.695652173913043,76.92307692307693,76.92307692307693,0.0,2,0,0,0,0,1,0,0,1
85,positive,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.695652173913043,61.53846153846154,61.53846153846154,0.0,2,2,0,0,0,1,1,0,0
86,positive,0.43478260869565216,95.65217391304348,0.0,0.0,4.3478260869565215,95.65217391304348,95.65217391304348,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,95.65217391304348,8.695652173913043,76.92307692307693,76.92307692307693,0.0,2,0,0,0,0,1,0,0,1
